time	V(6)	V(10)	V(11)	V(vdd)	I(Rz)	Id(M1)
3.801079846054578e-002	2.719881e+001	5.701320e+000	-4.729573e-002	1.800652e+001	2.313015e-002	3.237989e-005
3.813683859948136e-002	2.722951e+001	5.656300e+000	-4.600861e-002	1.800683e+001	2.320697e-002	3.256598e-005
3.820943565371926e-002	2.723057e+001	5.624404e+000	-4.509813e-002	1.800684e+001	2.320953e-002	3.269707e-005
3.825949395557915e-002	2.722533e+001	5.600147e+000	-4.440649e-002	1.800678e+001	2.319632e-002	3.279655e-005
3.829422735065990e-002	2.721944e+001	5.582208e+000	-4.389538e-002	1.800673e+001	2.318151e-002	3.287003e-005
3.834102098446213e-002	2.720995e+001	5.556962e+000	-4.317643e-002	1.800663e+001	2.315765e-002	3.297338e-005
3.835888772108587e-002	2.720605e+001	5.547012e+000	-4.289311e-002	1.800659e+001	2.314784e-002	3.301411e-005
3.837461579921175e-002	2.720249e+001	5.538029e+000	-4.263740e-002	1.800656e+001	2.313890e-002	3.305087e-005
3.838834772765121e-002	2.719934e+001	5.530058e+000	-4.241052e-002	1.800652e+001	2.313100e-002	3.308350e-005
3.840381679092486e-002	2.719578e+001	5.520941e+000	-4.215106e-002	1.800649e+001	2.312204e-002	3.312080e-005
3.841874537622814e-002	2.719233e+001	5.512012e+000	-4.189697e-002	1.800645e+001	2.311337e-002	3.315734e-005
3.843432137158498e-002	2.718872e+001	5.502548e+000	-4.162768e-002	1.800642e+001	2.310430e-002	3.319607e-005
3.845300033652221e-002	2.718439e+001	5.491004e+000	-4.129930e-002	1.800637e+001	2.309341e-002	3.324331e-005
3.847502296525152e-002	2.717928e+001	5.477124e+000	-4.090454e-002	1.800632e+001	2.308057e-002	3.330011e-005
3.850355773852510e-002	2.717266e+001	5.458699e+000	-4.038068e-002	1.800626e+001	2.306392e-002	3.337551e-005
3.854203610491314e-002	2.716374e+001	5.433049e+000	-3.965183e-002	1.800617e+001	2.304149e-002	3.348047e-005
3.860046951853136e-002	2.715021e+001	5.392248e+000	-3.849354e-002	1.800603e+001	2.300746e-002	3.364743e-005
3.870355947430260e-002	2.712640e+001	5.314708e+000	-3.629712e-002	1.800579e+001	2.294756e-002	3.396472e-005
3.890973938584486e-002	2.707900e+001	5.140570e+000	-3.139111e-002	1.800531e+001	2.282828e-002	3.467728e-005
3.930973938584481e-002	2.698768e+001	4.756994e+000	-2.068166e-002	1.800439e+001	2.259832e-002	3.624664e-005
3.970973938584477e-002	2.689717e+001	4.330595e+000	-8.925891e-003	1.800348e+001	2.237024e-002	3.799069e-005
4.010973938584472e-002	2.680755e+001	3.877320e+000	3.390721e-003	1.800258e+001	2.214434e-002	3.984404e-005
4.050973938584468e-002	2.671883e+001	3.425597e+000	1.549428e-002	1.800168e+001	2.192069e-002	4.169039e-005
4.090973938584464e-002	2.663100e+001	3.005050e+000	2.662428e-002	1.800080e+001	2.169935e-002	4.340851e-005
4.130973938584459e-002	2.654404e+001	2.644277e+000	3.608137e-002	1.799992e+001	2.148037e-002	4.488132e-005
4.170973938584455e-002	2.645794e+001	2.368509e+000	4.327134e-002	1.799905e+001	2.126381e-002	4.600556e-005
4.210973938584450e-002	2.637258e+001	2.178698e+000	4.821904e-002	1.799820e+001	2.104932e-002	4.677722e-005
4.226130859210708e-002	2.634047e+001	2.137646e+000	4.929958e-002	1.799788e+001	2.096872e-002	4.694293e-005
4.244945162272806e-002	2.630083e+001	2.119387e+000	4.980632e-002	1.799748e+001	2.086933e-002	4.701479e-005
4.263120676551924e-002	2.626272e+001	2.128185e+000	4.962299e-002	1.799710e+001	2.077384e-002	4.697620e-005
4.286355305869516e-002	2.621430e+001	2.182570e+000	4.828521e-002	1.799661e+001	2.065265e-002	4.675036e-005
4.323999884404151e-002	2.613643e+001	2.351486e+000	4.403283e-002	1.799583e+001	2.045799e-002	4.605398e-005
4.363999884404146e-002	2.605442e+001	2.622117e+000	3.712019e-002	1.799501e+001	2.025323e-002	4.494113e-005
4.403999884404142e-002	2.597321e+001	2.977344e+000	2.791793e-002	1.799420e+001	2.005074e-002	4.348213e-005
4.443999884404137e-002	2.589273e+001	3.389219e+000	1.711835e-002	1.799340e+001	1.985024e-002	4.179157e-005
4.458679324105663e-002	2.586376e+001	3.551418e+000	1.282319e-002	1.799311e+001	1.977810e-002	4.112619e-005
4.465113325187264e-002	2.585195e+001	3.624680e+000	1.087022e-002	1.799299e+001	1.974872e-002	4.082577e-005
4.468194650430091e-002	2.584737e+001	3.660048e+000	9.924721e-003	1.799295e+001	1.973734e-002	4.068078e-005
4.471007235224556e-002	2.584487e+001	3.692452e+000	9.057136e-003	1.799292e+001	1.973115e-002	4.054800e-005
4.474690062893094e-002	2.584452e+001	3.734997e+000	7.916721e-003	1.799292e+001	1.973040e-002	4.037376e-005
4.478734717683763e-002	2.584839e+001	3.781843e+000	6.659504e-003	1.799296e+001	1.974026e-002	4.018205e-005
4.483782338254660e-002	2.586029e+001	3.840443e+000	5.084379e-003	1.799308e+001	1.977025e-002	3.994246e-005
4.490948867167455e-002	2.589030e+001	3.923758e+000	2.840061e-003	1.799338e+001	1.984570e-002	3.960226e-005
4.501999911293830e-002	2.596256e+001	4.051962e+000	-6.257884e-004	1.799411e+001	2.002715e-002	3.907961e-005
4.519498729927696e-002	2.612370e+001	4.251976e+000	-6.068461e-003	1.799573e+001	2.043157e-002	3.826587e-005
4.551467569859224e-002	2.647933e+001	4.604996e+000	-1.576297e-002	1.799930e+001	2.132386e-002	3.683217e-005
4.577570683628363e-002	2.677175e+001	4.874103e+000	-2.324217e-002	1.800223e+001	2.205748e-002	3.574026e-005
4.606191178419250e-002	2.703444e+001	5.138839e+000	-3.070615e-002	1.800487e+001	2.271660e-002	3.466570e-005
4.633155843835213e-002	2.719461e+001	5.358672e+000	-3.698683e-002	1.800648e+001	2.311865e-002	3.377195e-005
4.646994540897231e-002	2.723156e+001	5.457662e+000	-3.984830e-002	1.800685e+001	2.321154e-002	3.336857e-005
4.654486728708340e-002	2.723335e+001	5.505660e+000	-4.124805e-002	1.800686e+001	2.321615e-002	3.317254e-005
4.659465013650332e-002	2.722822e+001	5.535375e+000	-4.211891e-002	1.800681e+001	2.320339e-002	3.305102e-005
4.662944923129841e-002	2.722236e+001	5.555098e+000	-4.269883e-002	1.800676e+001	2.318875e-002	3.297029e-005
4.667060598068873e-002	2.721405e+001	5.577512e+000	-4.335933e-002	1.800667e+001	2.316800e-002	3.287851e-005
4.669160457805255e-002	2.720948e+001	5.588592e+000	-4.368635e-002	1.800663e+001	2.315658e-002	3.283313e-005
4.670614091742342e-002	2.720620e+001	5.596061e+000	-4.390709e-002	1.800659e+001	2.314838e-002	3.280253e-005
4.671972126414459e-002	2.720310e+001	5.602909e+000	-4.410964e-002	1.800656e+001	2.314063e-002	3.277449e-005
4.673328209026262e-002	2.719998e+001	5.609629e+000	-4.430857e-002	1.800653e+001	2.313283e-002	3.274696e-005
4.674793588541881e-002	2.719660e+001	5.616766e+000	-4.451999e-002	1.800650e+001	2.312437e-002	3.271772e-005
4.676132776008179e-002	2.719350e+001	5.623173e+000	-4.470991e-002	1.800647e+001	2.311662e-002	3.269147e-005
4.677561454258883e-002	2.719019e+001	5.629879e+000	-4.490888e-002	1.800643e+001	2.310834e-002	3.266400e-005
4.679123292763410e-002	2.718656e+001	5.637058e+000	-4.512206e-002	1.800640e+001	2.309928e-002	3.263459e-005
4.681046670015299e-002	2.718210e+001	5.645682e+000	-4.537839e-002	1.800635e+001	2.308811e-002	3.259927e-005
4.683354807729967e-002	2.717674e+001	5.655710e+000	-4.567683e-002	1.800630e+001	2.307471e-002	3.255819e-005
4.686409386171220e-002	2.716965e+001	5.668424e+000	-4.605588e-002	1.800623e+001	2.305699e-002	3.250610e-005
4.690650102890959e-002	2.715982e+001	5.684973e+000	-4.655049e-002	1.800613e+001	2.303240e-002	3.243831e-005
4.697374084440820e-002	2.714426e+001	5.708324e+000	-4.725156e-002	1.800597e+001	2.299347e-002	3.234265e-005
4.710033900219890e-002	2.711506e+001	5.742156e+000	-4.827779e-002	1.800568e+001	2.292037e-002	3.220407e-005
4.735353531778008e-002	2.705688e+001	5.782266e+000	-4.952793e-002	1.800510e+001	2.277468e-002	3.203980e-005
4.756346105788101e-002	2.700888e+001	5.788127e+000	-4.976395e-002	1.800462e+001	2.265441e-002	3.201573e-005
4.775332425137457e-002	2.696573e+001	5.762906e+000	-4.908440e-002	1.800418e+001	2.254619e-002	3.211895e-005
4.806182134719772e-002	2.689610e+001	5.666017e+000	-4.635203e-002	1.800349e+001	2.237141e-002	3.251571e-005
4.846182134719768e-002	2.680655e+001	5.459839e+000	-4.049784e-002	1.800259e+001	2.214638e-002	3.335987e-005
4.886182134719763e-002	2.671784e+001	5.168830e+000	-3.227109e-002	1.800169e+001	2.192323e-002	3.455079e-005
4.926182134719759e-002	2.663001e+001	4.802391e+000	-2.201664e-002	1.800081e+001	2.170207e-002	3.604984e-005
4.966182134719754e-002	2.654306e+001	4.380997e+000	-1.037879e-002	1.799993e+001	2.148294e-002	3.777333e-005
5.006182134719750e-002	2.645698e+001	3.929543e+000	1.911186e-003	1.799906e+001	2.126591e-002	3.961935e-005
5.046182134719746e-002	2.637176e+001	3.476146e+000	1.408108e-002	1.799820e+001	2.105102e-002	4.147274e-005
5.086182134719741e-002	2.628738e+001	3.050385e+000	2.536621e-002	1.799735e+001	2.083833e-002	4.321239e-005
5.126182134719737e-002	2.620385e+001	2.681103e+000	3.505748e-002	1.799651e+001	2.062792e-002	4.472021e-005
5.166182134719732e-002	2.612115e+001	2.394054e+000	4.254596e-002	1.799568e+001	2.041983e-002	4.589081e-005
5.206182134719728e-002	2.603917e+001	2.192761e+000	4.779218e-002	1.799486e+001	2.021378e-002	4.670965e-005
5.223580740164935e-002	2.600376e+001	2.140742e+000	4.915865e-002	1.799450e+001	2.012489e-002	4.691999e-005
5.241787330100878e-002	2.596694e+001	2.119031e+000	4.975276e-002	1.799413e+001	2.003254e-002	4.700613e-005
5.261945213058539e-002	2.592636e+001	2.125396e+000	4.963648e-002	1.799372e+001	1.993087e-002	4.697723e-005
5.284443567316166e-002	2.588132e+001	2.162521e+000	4.874068e-002	1.799327e+001	1.981808e-002	4.682210e-005
5.292975441941961e-002	2.586444e+001	2.185536e+000	4.817242e-002	1.799310e+001	1.977585e-002	4.672670e-005
5.296864659773770e-002	2.585699e+001	2.198718e+000	4.784440e-002	1.799303e+001	1.975724e-002	4.667221e-005
5.298798949459638e-002	2.585358e+001	2.205862e+000	4.766620e-002	1.799300e+001	1.974870e-002	4.664271e-005
5.300855052024267e-002	2.585045e+001	2.213846e+000	4.746680e-002	1.799296e+001	1.974089e-002	4.660977e-005
5.303279046193521e-002	2.584781e+001	2.223705e+000	4.722039e-002	1.799294e+001	1.973428e-002	4.656915e-005
5.306852448391775e-002	2.584626e+001	2.239018e+000	4.683739e-002	1.799292e+001	1.973046e-002	4.650614e-005
5.310689227645393e-002	2.584820e+001	2.256470e+000	4.640067e-002	1.799294e+001	1.973536e-002	4.643447e-005
5.315252441174101e-002	2.585625e+001	2.278722e+000	4.584348e-002	1.799302e+001	1.975559e-002	4.634328e-005
5.321411129643816e-002	2.587722e+001	2.311365e+000	4.502534e-002	1.799323e+001	1.980826e-002	4.620984e-005
5.330747122969259e-002	2.592901e+001	2.366395e+000	4.364370e-002	1.799375e+001	1.993821e-002	4.598549e-005
5.345265259609544e-002	2.604734e+001	2.464751e+000	4.116477e-002	1.799494e+001	2.023505e-002	4.558552e-005
5.369698614130081e-002	2.630306e+001	2.658132e+000	3.625764e-002	1.799751e+001	2.087648e-002	4.480028e-005
5.399076267149505e-002	2.663631e+001	2.927350e+000	2.935577e-002	1.800085e+001	2.171244e-002	4.370696e-005
5.430533686559746e-002	2.695299e+001	3.251072e+000	2.094837e-002	1.800403e+001	2.250703e-002	4.239029e-005
5.459001528055740e-002	2.715424e+001	3.565628e+000	1.266964e-002	1.800605e+001	2.301230e-002	4.110803e-005
5.476643562149675e-002	2.721885e+001	3.767345e+000	7.298962e-003	1.800670e+001	2.317482e-002	4.028395e-005
5.485266156985968e-002	2.722680e+001	3.867113e+000	4.619703e-003	1.800678e+001	2.319503e-002	3.987568e-005
5.491164077790933e-002	2.722283e+001	3.935491e+000	2.773821e-003	1.800674e+001	2.318526e-002	3.959559e-005
5.494817244873040e-002	2.721742e+001	3.977815e+000	1.627702e-003	1.800669e+001	2.317185e-002	3.942214e-005
5.498621676865478e-002	2.721010e+001	4.021830e+000	4.329456e-004	1.800661e+001	2.315363e-002	3.924172e-005
5.502553003880095e-002	2.720171e+001	4.067247e+000	-8.019805e-004	1.800653e+001	2.313271e-002	3.905553e-005
5.504163932789963e-002	2.719810e+001	4.085830e+000	-1.307962e-003	1.800649e+001	2.312372e-002	3.897934e-005
5.505471974158471e-002	2.719511e+001	4.100899e+000	-1.718702e-003	1.800647e+001	2.311627e-002	3.891756e-005
5.506872523097139e-002	2.719189e+001	4.117017e+000	-2.158353e-003	1.800643e+001	2.310825e-002	3.885147e-005
5.508296585457950e-002	2.718860e+001	4.133389e+000	-2.605217e-003	1.800640e+001	2.310005e-002	3.878435e-005
5.509712621132867e-002	2.718532e+001	4.149648e+000	-3.049344e-003	1.800637e+001	2.309189e-002	3.871770e-005
5.511386714620881e-002	2.718144e+001	4.168843e+000	-3.574078e-003	1.800633e+001	2.308222e-002	3.863900e-005
5.513286271846285e-002	2.717704e+001	4.190584e+000	-4.168970e-003	1.800628e+001	2.307124e-002	3.854987e-005
5.515681300712205e-002	2.717148e+001	4.217932e+000	-4.918098e-003	1.800623e+001	2.305740e-002	3.843776e-005
5.518738757783082e-002	2.716439e+001	4.252725e+000	-5.872576e-003	1.800616e+001	2.303974e-002	3.829512e-005
5.523079575814172e-002	2.715434e+001	4.301853e+000	-7.223095e-003	1.800606e+001	2.301468e-002	3.809372e-005
5.529887382401544e-002	2.713860e+001	4.378080e+000	-9.325648e-003	1.800590e+001	2.297544e-002	3.778125e-005
5.542830143908084e-002	2.710875e+001	4.519320e+000	-1.324547e-002	1.800560e+001	2.290106e-002	3.720233e-005
5.568715666921165e-002	2.704939e+001	4.785076e+000	-2.069658e-002	1.800501e+001	2.275305e-002	3.611318e-005
5.608715666921160e-002	2.695834e+001	5.149842e+000	-3.106353e-002	1.800410e+001	2.252591e-002	3.461864e-005
5.648715666921156e-002	2.686811e+001	5.444789e+000	-3.958070e-002	1.800320e+001	2.230064e-002	3.341061e-005
5.688715666921151e-002	2.677873e+001	5.657341e+000	-4.582772e-002	1.800231e+001	2.207723e-002	3.254014e-005
5.717049180576317e-002	2.671590e+001	5.753349e+000	-4.870620e-002	1.800168e+001	2.192006e-002	3.214667e-005
5.733686003716376e-002	2.667925e+001	5.782437e+000	-4.960811e-002	1.800131e+001	2.182828e-002	3.202732e-005
5.749552500745603e-002	2.664445e+001	5.790060e+000	-4.988025e-002	1.800096e+001	2.174110e-002	3.199599e-005
5.764833672449155e-002	2.661110e+001	5.778940e+000	-4.960108e-002	1.800063e+001	2.165747e-002	3.204152e-005
5.789140455782849e-002	2.655835e+001	5.723134e+000	-4.804324e-002	1.800010e+001	2.152512e-002	3.227013e-005
5.828485984018417e-002	2.647361e+001	5.558148e+000	-4.336242e-002	1.799925e+001	2.131226e-002	3.294591e-005
5.868485984018412e-002	2.638822e+001	5.305374e+000	-3.619474e-002	1.799839e+001	2.109754e-002	3.398067e-005
5.908485984018408e-002	2.630368e+001	4.970137e+000	-2.676458e-002	1.799754e+001	2.088471e-002	3.535235e-005
5.948485984018403e-002	2.621999e+001	4.570294e+000	-1.565270e-002	1.799669e+001	2.067381e-002	3.698795e-005
5.988485984018399e-002	2.613713e+001	4.128900e+000	-3.557309e-003	1.799586e+001	2.046488e-002	3.879313e-005
6.028485984018395e-002	2.605510e+001	3.672827e+000	8.761604e-003	1.799503e+001	2.025798e-002	4.065785e-005
6.068485984018390e-002	2.597388e+001	3.231247e+000	2.052999e-002	1.799421e+001	2.005317e-002	4.246259e-005
6.108485984018386e-002	2.589337e+001	2.821676e+000	3.133195e-002	1.799340e+001	1.985020e-002	4.413564e-005
6.123280109607876e-002	2.586396e+001	2.684016e+000	3.493843e-002	1.799310e+001	1.977610e-002	4.469767e-005
6.129820078882942e-002	2.585139e+001	2.627881e+000	3.640392e-002	1.799298e+001	1.974444e-002	4.492679e-005
6.132305333380761e-002	2.584708e+001	2.607400e+000	3.693806e-002	1.799294e+001	1.973357e-002	4.501037e-005
6.134855468200451e-002	2.584350e+001	2.586881e+000	3.747305e-002	1.799290e+001	1.972453e-002	4.509413e-005
6.137470097805409e-002	2.584119e+001	2.566266e+000	3.801060e-002	1.799287e+001	1.971870e-002	4.517831e-005
6.141132514521774e-002	2.584074e+001	2.538075e+000	3.874591e-002	1.799287e+001	1.971749e-002	4.529351e-005
6.145099160331435e-002	2.584435e+001	2.508451e+000	3.951906e-002	1.799291e+001	1.972644e-002	4.541467e-005
6.150116002247263e-002	2.585583e+001	2.472504e+000	4.045815e-002	1.799302e+001	1.975511e-002	4.556190e-005
6.157133786272184e-002	2.588457e+001	2.425215e+000	4.169560e-002	1.799331e+001	1.982701e-002	4.575596e-005
6.167975414031135e-002	2.595426e+001	2.359324e+000	4.342524e-002	1.799401e+001	2.000146e-002	4.602718e-005
6.185076448127758e-002	2.610991e+001	2.274946e+000	4.565602e-002	1.799557e+001	2.039131e-002	4.637630e-005
6.215909044928325e-002	2.645223e+001	2.164522e+000	4.861627e-002	1.799899e+001	2.124889e-002	4.683678e-005
6.232269690879155e-002	2.664572e+001	2.130637e+000	4.955703e-002	1.800093e+001	2.173370e-002	4.698031e-005
6.248863620143830e-002	2.683414e+001	2.121329e+000	4.987016e-002	1.800282e+001	2.220591e-002	4.702299e-005
6.264577622598622e-002	2.698371e+001	2.134351e+000	4.960453e-002	1.800432e+001	2.258079e-002	4.697310e-005
6.288724211351204e-002	2.715295e+001	2.187294e+000	4.834406e-002	1.800602e+001	2.300510e-002	4.675976e-005
6.304521404400654e-002	2.722032e+001	2.240980e+000	4.702320e-002	1.800670e+001	2.317408e-002	4.654089e-005
6.314228552573686e-002	2.723671e+001	2.283849e+000	4.595267e-002	1.800686e+001	2.321529e-002	4.636520e-005
6.321199603130445e-002	2.723661e+001	2.319107e+000	4.506597e-002	1.800686e+001	2.321513e-002	4.622036e-005
6.325586421516971e-002	2.723201e+001	2.343146e+000	4.445897e-002	1.800681e+001	2.320368e-002	4.612149e-005
6.329433191751543e-002	2.722558e+001	2.365447e+000	4.389439e-002	1.800675e+001	2.318762e-002	4.602973e-005
6.333303219162545e-002	2.721782e+001	2.388825e+000	4.330147e-002	1.800667e+001	2.316824e-002	4.593352e-005
6.336034356401221e-002	2.721188e+001	2.405843e+000	4.286931e-002	1.800661e+001	2.315340e-002	4.586348e-005
6.337303175262554e-002	2.720901e+001	2.413939e+000	4.266356e-002	1.800658e+001	2.314625e-002	4.583017e-005
6.338658443838319e-002	2.720591e+001	2.422731e+000	4.243995e-002	1.800655e+001	2.313850e-002	4.579398e-005
6.340023579452137e-002	2.720277e+001	2.431705e+000	4.221159e-002	1.800652e+001	2.313066e-002	4.575706e-005
6.341487164507087e-002	2.719939e+001	2.441456e+000	4.196334e-002	1.800649e+001	2.312221e-002	4.571693e-005
6.342934761285535e-002	2.719604e+001	2.451233e+000	4.171431e-002	1.800645e+001	2.311383e-002	4.567671e-005
6.344474632165675e-002	2.719246e+001	2.461784e+000	4.144540e-002	1.800642e+001	2.310491e-002	4.563330e-005
6.346340451670796e-002	2.718813e+001	2.474771e+000	4.111419e-002	1.800638e+001	2.309410e-002	4.557988e-005
6.348556834821406e-002	2.718299e+001	2.490487e+000	4.071311e-002	1.800632e+001	2.308124e-002	4.551524e-005
6.351447053028814e-002	2.717628e+001	2.511454e+000	4.017748e-002	1.800626e+001	2.306449e-002	4.542901e-005
6.355374768243705e-002	2.716717e+001	2.540820e+000	3.942629e-002	1.800617e+001	2.304174e-002	4.530826e-005
6.361407016894782e-002	2.715319e+001	2.587956e+000	3.821798e-002	1.800603e+001	2.300686e-002	4.511449e-005
6.372228063811658e-002	2.712819e+001	2.678626e+000	3.588450e-002	1.800578e+001	2.294447e-002	4.474191e-005
6.393870157645432e-002	2.707844e+001	2.879491e+000	3.067472e-002	1.800528e+001	2.282035e-002	4.391700e-005
6.433870157645427e-002	2.698712e+001	3.291507e+000	1.986561e-002	1.800437e+001	2.259268e-002	4.222599e-005
6.473870157645423e-002	2.689661e+001	3.735330e+000	8.043732e-003	1.800347e+001	2.236713e-002	4.040534e-005
6.513870157645418e-002	2.680700e+001	4.189896e+000	-4.283563e-003	1.800257e+001	2.214386e-002	3.854140e-005
6.553870157645414e-002	2.671829e+001	4.626255e+000	-1.634171e-002	1.800169e+001	2.192279e-002	3.675280e-005
6.593870157645410e-002	2.663046e+001	5.017977e+000	-2.737304e-002	1.800081e+001	2.170380e-002	3.514775e-005
6.633870157645405e-002	2.654350e+001	5.342611e+000	-3.668443e-002	1.799995e+001	2.148681e-002	3.381803e-005
6.673870157645401e-002	2.645742e+001	5.582573e+000	-4.369079e-002	1.799909e+001	2.127176e-002	3.283545e-005
6.713870157645396e-002	2.637206e+001	5.741405e+000	-4.841682e-002	1.799823e+001	2.105830e-002	3.218497e-005
6.729735172122320e-002	2.633844e+001	5.776008e+000	-4.947596e-002	1.799790e+001	2.097414e-002	3.204297e-005
6.745109574294728e-002	2.630605e+001	5.786790e+000	-4.983946e-002	1.799757e+001	2.089298e-002	3.199859e-005
6.763181835875809e-002	2.626814e+001	5.777522e+000	-4.962225e-002	1.799719e+001	2.079795e-002	3.203658e-005
6.786454761612504e-002	2.621961e+001	5.729136e+000	-4.827684e-002	1.799670e+001	2.067618e-002	3.223486e-005
6.824160202356566e-002	2.614156e+001	5.578685e+000	-4.400945e-002	1.799592e+001	2.048016e-002	3.285120e-005
6.864160202356562e-002	2.605950e+001	5.334771e+000	-3.708762e-002	1.799509e+001	2.027379e-002	3.384985e-005
6.904160202356557e-002	2.597824e+001	5.007756e+000	-2.787709e-002	1.799428e+001	2.006921e-002	3.518798e-005
6.944160202356553e-002	2.589771e+001	4.620560e+000	-1.707130e-002	1.799347e+001	1.986627e-002	3.677183e-005
6.958842638070717e-002	2.586870e+001	4.465292e+000	-1.277361e-002	1.799317e+001	1.979311e-002	3.740698e-005
6.965296206561078e-002	2.585680e+001	4.394107e+000	-1.081414e-002	1.799305e+001	1.976309e-002	3.769821e-005
6.968373606681366e-002	2.585217e+001	4.359712e+000	-9.869626e-003	1.799301e+001	1.975138e-002	3.783895e-005
6.971161916263458e-002	2.584959e+001	4.328347e+000	-9.009356e-003	1.799298e+001	1.974482e-002	3.796734e-005
6.974837766112274e-002	2.584907e+001	4.286805e+000	-7.870913e-003	1.799297e+001	1.974341e-002	3.813747e-005
6.978871027047062e-002	2.585269e+001	4.241012e+000	-6.617088e-003	1.799301e+001	1.975236e-002	3.832513e-005
6.983856109823172e-002	2.586405e+001	4.184131e+000	-5.061379e-003	1.799312e+001	1.978065e-002	3.855843e-005
6.990901174957287e-002	2.589280e+001	4.103337e+000	-2.855069e-003	1.799341e+001	1.985248e-002	3.889018e-005
7.001746587091495e-002	2.596222e+001	3.978467e+000	5.464860e-004	1.799410e+001	2.002610e-002	3.940364e-005
7.018871944905958e-002	2.611736e+001	3.781912e+000	5.876631e-003	1.799566e+001	2.041434e-002	4.021318e-005
7.049772052227188e-002	2.645723e+001	3.434079e+000	1.524850e-002	1.799906e+001	2.126509e-002	4.164749e-005
7.078817221360789e-002	2.678039e+001	3.122650e+000	2.357318e-002	1.800230e+001	2.207408e-002	4.293189e-005
7.106654641118504e-002	2.703471e+001	2.848520e+000	3.083757e-002	1.800484e+001	2.271066e-002	4.406114e-005
7.132280782077283e-002	2.718656e+001	2.621544e+000	3.680834e-002	1.800636e+001	2.309057e-002	4.499396e-005
7.146191419343895e-002	2.722460e+001	2.511205e+000	3.969492e-002	1.800674e+001	2.318559e-002	4.544615e-005
7.153811651272735e-002	2.722722e+001	2.456253e+000	4.112731e-002	1.800677e+001	2.319201e-002	4.567077e-005
7.158912541961970e-002	2.722237e+001	2.421759e+000	4.202485e-002	1.800672e+001	2.317974e-002	4.581155e-005
7.162466604798956e-002	2.721657e+001	2.398838e+000	4.262069e-002	1.800666e+001	2.316514e-002	4.590498e-005
7.166365799462326e-002	2.720881e+001	2.374635e+000	4.324960e-002	1.800658e+001	2.314562e-002	4.600359e-005
7.168971986222328e-002	2.720317e+001	2.358945e+000	4.365720e-002	1.800653e+001	2.313146e-002	4.606749e-005
7.170425699406424e-002	2.719991e+001	2.350416e+000	4.387876e-002	1.800649e+001	2.312324e-002	4.610221e-005
7.171772250237174e-002	2.719683e+001	2.342667e+000	4.408004e-002	1.800646e+001	2.311552e-002	4.613375e-005
7.173131811099531e-002	2.719371e+001	2.334972e+000	4.427994e-002	1.800643e+001	2.310767e-002	4.616507e-005
7.174607460502469e-002	2.719031e+001	2.326758e+000	4.449334e-002	1.800640e+001	2.309912e-002	4.619850e-005
7.175948786117425e-002	2.718721e+001	2.319417e+000	4.468405e-002	1.800636e+001	2.309132e-002	4.622837e-005
7.177307672215383e-002	2.718406e+001	2.312110e+000	4.487389e-002	1.800633e+001	2.308341e-002	4.625809e-005
7.178753452817510e-002	2.718071e+001	2.304483e+000	4.507209e-002	1.800630e+001	2.307499e-002	4.628911e-005
7.180520802764678e-002	2.717661e+001	2.295363e+000	4.530913e-002	1.800626e+001	2.306469e-002	4.632621e-005
7.182596726076218e-002	2.717179e+001	2.284937e+000	4.558015e-002	1.800621e+001	2.305259e-002	4.636860e-005
7.185281687611900e-002	2.716557e+001	2.271927e+000	4.591845e-002	1.800615e+001	2.303695e-002	4.642149e-005
7.188858623848171e-002	2.715728e+001	2.255462e+000	4.634684e-002	1.800607e+001	2.301613e-002	4.648839e-005
7.194223930135801e-002	2.714486e+001	2.232768e+000	4.693796e-002	1.800594e+001	2.298494e-002	4.658054e-005
7.203419980758152e-002	2.712362e+001	2.200024e+000	4.779352e-002	1.800573e+001	2.293163e-002	4.671328e-005
7.221812082002876e-002	2.708129e+001	2.151965e+000	4.905917e-002	1.800530e+001	2.282539e-002	4.690737e-005
7.239595566555956e-002	2.704053e+001	2.128161e+000	4.970478e-002	1.800489e+001	2.272316e-002	4.700221e-005
7.261128209556289e-002	2.699142e+001	2.132344e+000	4.964515e-002	1.800440e+001	2.260010e-002	4.698194e-005
7.283114573990313e-002	2.694157e+001	2.177211e+000	4.854658e-002	1.800390e+001	2.247532e-002	4.679510e-005
7.318771276549696e-002	2.686134e+001	2.327389e+000	4.477092e-002	1.800310e+001	2.227467e-002	4.617543e-005
7.358771276549692e-002	2.677211e+001	2.586495e+000	3.816154e-002	1.800221e+001	2.205179e-002	4.510951e-005
7.398771276549687e-002	2.668374e+001	2.931680e+000	2.923413e-002	1.800133e+001	2.183133e-002	4.369146e-005
7.438771276549683e-002	2.659626e+001	3.341700e+000	1.846982e-002	1.800045e+001	2.161326e-002	4.200846e-005
7.478771276549678e-002	2.650965e+001	3.788448e+000	6.544990e-003	1.799959e+001	2.139748e-002	4.017585e-005
7.518771276549674e-002	2.642390e+001	4.242348e+000	-5.791088e-003	1.799874e+001	2.118389e-002	3.831480e-005
7.558771276549670e-002	2.633900e+001	4.674641e+000	-1.776329e-002	1.799789e+001	2.097238e-002	3.654307e-005
7.598771276549665e-002	2.625496e+001	5.059307e+000	-2.861936e-002	1.799705e+001	2.076286e-002	3.496711e-005
7.638771276549661e-002	2.617175e+001	5.374458e+000	-3.767717e-002	1.799622e+001	2.055523e-002	3.367640e-005
